Res_Real,Res_Imag,Fit_Real,Fit_Imag,freq,Data_Real,Data_Imag
-0.250777968499701,-0.717238174296768,31326.6679487369,-14380.9282941987,20529.242,31240.16096,-14628.34283
-0.239379449006426,-0.716197663188503,31516.9101711518,-14513.662160627,19955.879,31433.77929,-14762.38085
-0.199671157425666,-0.747267036538057,31708.3301135832,-14649.5516598924,19398.53,31638.49287,-14910.91675
-0.26477346426927,-0.721066120194537,31900.878924783,-14788.6652665858,18856.747,31807.71764,-15042.3744
-0.224209265800793,-0.751241037950413,32094.5093392896,-14931.0855536734,18330.095,32015.05184,-15197.31779
-0.210436355886843,-0.714478814667178,32289.1767165187,-15076.9086656488,17818.153,32214.10039,-15331.8097
-0.197253795951707,-0.688395788427926,32484.8427608985,-15226.2456402791,17320.508,32413.99332,-15473.50302
-0.190840414001158,-0.680624593523033,32681.4742874565,-15379.2198755709,16836.762,32612.46168,-15625.35054
-0.144483421056988,-0.727987011177216,32879.0464753085,-15535.9678159771,16366.527,32826.40907,-15801.18404
-0.177686699796205,-0.75835819449095,33077.5442254913,-15696.6381439975,15909.425,33012.37873,-15974.76131
-0.0491857817520998,-0.794613279738124,33276.9624993484,-15861.3900396053,15465.09,33258.77615,-16155.19679
-0.0499499217185542,-0.888301385868674,33477.3091784463,-16030.3934353984,15033.164,33458.70543,-16361.23951
-0.0560850651601569,-0.786057891801816,33678.6037612235,-16203.8257963334,14613.302,33657.58097,-16498.46985
-0.0202445133848626,-0.809808602084956,33880.8809700875,-16381.8730083091,14205.166,33873.23649,-16687.66281
-0.0445250272158289,-0.835437614295498,34084.190088338,-16564.7267123355,13808.428,34067.26125,-16882.36803
0.0384611052682624,-0.756779430432249,34288.5943636203,-16752.5815911087,13422.772,34303.32634,-17042.45513
0.123708996561659,-0.745588604280751,34494.1755743916,-16945.6374847713,13047.886,34541.93008,-17233.45176
0.107770669840045,-0.81389717843568,34701.0294952775,-17144.0932814625,12683.471,34742.93473,-17460.5667
0.090244352963989,-0.829975444587589,34909.2702925985,-17348.149185753,12329.233,34944.60953,-17673.16342
0.177419764100469,-0.767385115643869,35119.0270239851,-17558.0016731023,11984.889,35189.04105,-17860.82995
0.223171017325343,-0.767221605550147,35330.4462482528,-17773.8444807406,11650.162,35419.19335,-18078.94097
0.275073909454762,-0.739248901945516,35543.6897801627,-17995.8650155607,11324.784,35653.91869,-18292.10031
0.272503693035372,-0.733140421343955,35758.9359901928,-18224.2445214523,11008.493,35868.94039,-18520.19894
0.33034368859611,-0.718681417326594,35976.3770558535,-18459.1542507275,10701.036,36110.79126,-18751.57997
0.311255013966873,-0.675977624707475,36196.2200426347,-18700.755853952,10402.166,36323.78044,-18977.78906
0.417114659309817,-0.663149342315724,36418.6851930945,-18949.1990602532,10111.643,36591.09253,-19223.3007
0.475056752301321,-0.614739958285176,36644.0046861279,-19204.6200393015,9829.234,36841.9415,-19460.75716
0.530701486893575,-0.609425847505982,36872.4212210569,-19467.1397822425,9554.713,37095.38351,-19723.17634
0.504656396279967,-0.597253942476833,37104.1881983582,-19736.8645794188,9287.859,37317.83191,-19989.70899
0.578270114260992,-0.507240591235446,37339.567415204,-20013.8839257992,9028.457,37586.40184,-20230.39942
0.584892753250454,-0.513017546898022,37578.8244527892,-20298.2658409687,8776.301,37830.54463,-20519.0531
0.629425629443,-0.430524453866094,37822.2332554935,-20590.0633248009,8531.187,38095.35866,-20776.87994
0.640287337110806,-0.394794425663633,38070.0686226383,-20889.3067890069,8292.919,38350.21527,-21062.04226
0.702960035401691,-0.342686485786794,38322.6080254052,-21196.0078040273,8061.305,38632.8839,-21347.26441
0.782851612258178,-0.262922186974221,38580.1262863362,-21510.1545413406,7836.16,38928.75336,-21627.2416
0.74404464761422,-0.216526890466775,38842.8952898997,-21831.7135465235,7617.304,39176.94656,-21928.92691
0.71405086491203,-0.158019532804728,39111.1855084182,-22160.6340631621,7404.559,39434.43405,-22232.169
0.781580734270954,-0.0685929221431343,39385.2536494829,-22496.8355984438,7197.757,39742.30599,-22528.17115
0.688640518487681,-0.025017088642993,39665.3527166133,-22840.2232203112,6996.73,39982.48655,-22851.74413
0.718105117931159,0.0563013822536196,39951.7190457576,-23190.6749007292,6801.318,40285.4263,-23164.51135
0.679759593389246,0.175917106798799,40244.5779121787,-23548.0518801894,6611.363,40563.12359,-23465.61445
0.749555445159383,0.209202053866285,40544.133506695,-23912.190158053,6426.714,40898.87089,-23813.18242
0.662968769001943,0.275304963709374,40850.5739007264,-24282.910539842,6247.222,41166.99948,-24151.51139
0.652109987295909,0.325774151685502,41164.0637858476,-24660.0139910957,6072.743,41478.21862,-24503.07187
0.605509520513056,0.392475762425092,41484.7433547065,-25043.2847078611,5903.137,41779.09443,-24852.49388
0.524280393922382,0.416111511230294,41812.7256744332,-25432.4915477354,5738.268,42069.90901,-25228.36996
0.446320631648592,0.486382809294089,42148.096218574,-25827.3921765961,5578.003,42369.00507,-25586.65433
0.453167490780216,0.5107893334987,42490.9040670803,-26227.7275600482,5422.215,42717.45813,-25972.36635
0.315724849697359,0.596428806979966,42841.1725013664,-26633.2393137805,5270.777,43000.36899,-26332.50476
0.388292827799875,0.642346797695427,43198.8814607671,-27043.6542093107,5123.569,43396.75999,-26716.30683
0.143386558193903,0.674773673678738,43563.9765414973,-27458.6997117101,4980.473,43637.64021,-27112.04027
0.158465674870928,0.716404933586447,43936.3680568088,-27878.1076847943,4841.373,44018.62125,-27506.25054
0.012216563154937,0.690875566773377,44315.9217603234,-28301.6087291384,4706.158,44322.32246,-27939.63401
-0.0460588132802498,0.719281374047657,44702.4654839338,-28728.9444090724,4574.719,44678.09449,-28348.35271
-0.10869798017067,0.607937418453133,45095.7826945179,-29159.8645658111,4446.951,45037.65383,-28834.75538
-0.198073950484399,0.649440663570213,45495.6145559543,-29594.1339289686,4322.752,45388.66724,-29243.47734
-0.280770917123772,0.659705504130007,45901.6631268612,-30031.5395021108,4202.022,45748.56321,-29671.81258
-0.380237434695283,0.598871417571236,46313.5921920736,-30471.8949132662,4084.663,46104.14612,-30142.01875
-0.468184425698515,0.659307785354959,46731.0172669155,-30915.0329057199,3970.582,46470.64928,-30548.37688
-0.494533973559016,0.572241118389394,47153.520445881,-31360.8239346156,3859.687,46875.49127,-31039.10746
-0.637408363612616,0.536188509737314,47580.6409533757,-31809.16827357,3751.89,47218.82145,-31504.80537
-0.72849391468203,0.453955874348622,48011.8926618881,-32260.0160369474,3647.103,47594.09164,-31999.66626
-0.839613741245782,0.340663555490039,48446.746517417,-32713.349728615,3545.243,47960.24325,-32515.95666
-0.906968628287866,0.235030006384767,48884.6491848402,-33169.2041504163,3446.228,48353.53797,-33031.57307
-0.990754809921593,0.151958376079987,49325.0224100831,-33627.6654136547,3349.978,48738.86234,-33537.76231
-0.963209477581951,0.0427525518654594,49767.2617270725,-34088.8686680497,3256.416,49190.93911,-34063.28829
-1.02393706628598,-0.116371021497201,50210.7443923476,-34553.0047542203,3165.467,49591.44524,-34623.38845
-1.11103602968647,-0.22488446918489,50654.8282114422,-35020.3166510761,3077.059,49975.9442,-35157.72936
-1.14279946410733,-0.414219853037377,51098.8758321836,-35491.122148996,2991.119,50392.80644,-35747.04453
