f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0
 2.15443469003, 19.40566411479, -0.00000127849, 0.33333333333, 124.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 2.51188643151, 19.40566411479, -0.00000155099, 0.40000000000, 125.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 2.92864456463, 19.40566411479, -0.00000504736, 0.46666666667, 126.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 3.41454887383, 19.40566411479, -0.00000854842, 0.53333333333, 127.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 3.98107170553, 19.40566411479, -0.00001204948, 0.60000000000, 128.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 4.64158883361, 19.40566411479, -0.00001555053, 0.66666666667, 129.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 5.41169526546, 19.40566411479, -0.00001905159, 0.73333333333, 130.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 6.30957344480, 19.40566411479, -0.00005360030, 0.80000000000, 131.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 7.35642254460, 19.40566411479, -0.00009858176, 0.86666666667, 132.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 8.57695898591, 19.40566411479, -0.00014356322, 0.93333333333, 133.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 10.00000000000, 19.40566411479, -0.00018854469, 1.00000000000, 134.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 11.65914401180, 19.40566411479, -0.00023352615, 1.06666666667, 135.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 13.59356390878, 19.40566411479, -0.00054413997, 1.13333333333, 136.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 15.84893192461, 19.40566411479, -0.00112206052, 1.20000000000, 137.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 18.47849797422, 19.40566411479, -0.00169998106, 1.26666666667, 138.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 21.54434690032, 19.40566411479, -0.00227790161, 1.33333333333, 139.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 25.11886431510, 19.40566411479, -0.00285582215, 1.40000000000, 140.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 29.28644564625, 19.40566411479, -0.00513436928, 1.46666666667, 141.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 34.14548873834, 19.40566411479, -0.01255947555, 1.53333333333, 142.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 39.81071705535, 19.40566411479, -0.01998458182, 1.60000000000, 143.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 46.41588833613, 19.40566411479, -0.02740968810, 1.66666666667, 144.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 54.11695265465, 19.40566411479, -0.03483479437, 1.73333333333, 145.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 63.09573444802, 19.40566411479, -0.04225990064, 1.80000000000, 146.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 73.56422544596, 19.40566411479, -0.13750862400, 1.86666666667, 147.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 85.76958985909, 19.40566411479, -0.23290617248, 1.93333333333, 148.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 100.00000000000, 19.40566411479, -0.32830372096, 2.00000000000, 149.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 116.59144011798, 19.40566411479, -0.42370126943, 2.06666666667, 150.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 135.93563908785, 19.40566411479, -0.51909881791, 2.13333333333, 151.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 158.48931924611, 19.40566411479, -0.90381318939, 2.20000000000, 152.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 184.78497974223, 19.40566411479, -1.48475595938, 2.26666666667, 153.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
