f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0,Z''_1,x_1,n_1,gamma_1
 0.01359356391, 17.26227858519, -0.00000000000, -1.86666666667, 91.00000000000, 0.00000192901, 0.00000000000, 0.00000192901, 30.48154867888, -0.00298515304, 0.00000000000, 0.00000192901, 15.78425028498, -0.00001772910
 0.01584893192, 17.26227858519, -0.00000000000, -1.80000000000, 92.00000000000, 0.00000297272, 0.00000000000, 0.00000297272, 30.48154853926, -0.00331105654, 0.00000000000, 0.00000297272, 15.78425028495, -0.00002003950
 0.01847849797, 17.26227858519, -0.00000000000, -1.73333333333, 93.00000000000, 0.00000295762, 0.00000000000, 0.00000295762, 30.48154836750, -0.00367254049, 0.00000000000, 0.00000295762, 15.78425028491, -0.00002265097
 0.02154434690, 17.26227858519, -0.00000000000, -1.66666666667, 94.00000000000, 0.00000178944, 0.00000000000, 0.00000178944, 30.48154815619, -0.00407348936, 0.00000000000, 0.00000178944, 15.78425028485, -0.00002560276
 0.02511886432, 17.26227858519, -0.00000000000, -1.60000000000, 95.00000000000, 0.00000045139, 0.00000000000, 0.00000045139, 30.48154789621, -0.00451821173, 0.00000000000, 0.00000045139, 15.78425028478, -0.00002893922
 0.02928644565, 17.26227858519, -0.00000000001, -1.53333333333, 96.00000000000, 0.00000239241, 0.00000000000, 0.00000239241, 30.48154757637, -0.00501148655, 0.00000000000, 0.00000239241, 15.78425028469, -0.00003271047
 0.03414548874, 17.26227858519, -0.00000000002, -1.46666666667, 97.00000000000, 0.00000377851, 0.00000000000, 0.00000377851, 30.48154718289, -0.00555861452, 0.00000000000, 0.00000377851, 15.78425028457, -0.00003697318
 0.03981071706, 17.26227858519, -0.00000000003, -1.40000000000, 98.00000000000, 0.00000383422, 0.00000000000, 0.00000383422, 30.48154669879, -0.00616547503, 0.00000000000, 0.00000383422, 15.78425028443, -0.00004179139
 0.04641588834, 17.26227858519, -0.00000000003, -1.33333333333, 99.00000000000, 0.00000239992, 0.00000000000, 0.00000239992, 30.48154610322, -0.00683858935, 0.00000000000, 0.00000239992, 15.78425028424, -0.00004723749
 0.05411695265, 17.26227858519, -0.00000000004, -1.26666666667, 100.00000000000, 0.00000052481, 0.00000000000, 0.00000052481, 30.48154537052, -0.00758519070, 0.00000000000, 0.00000052481, 15.78425028399, -0.00005339330
 0.06309573445, 17.26227858519, -0.00000000009, -1.20000000000, 101.00000000000, 0.00000299891, 0.00000000000, 0.00000299891, 30.48154446909, -0.00841330197, 0.00000000000, 0.00000299891, 15.78425028369, -0.00006035132
 0.07356422545, 17.26227858519, -0.00000000017, -1.13333333333, 102.00000000000, 0.00000488420, 0.00000000000, 0.00000488420, 30.48154336009, -0.00933182196, 0.00000000000, 0.00000488420, 15.78425028329, -0.00006821608
 0.08576958986, 17.26227858519, -0.00000000024, -1.06666666667, 103.00000000000, 0.00000507623, 0.00000000000, 0.00000507623, 30.48154199573, -0.01035062093, 0.00000000000, 0.00000507623, 15.78425028279, -0.00007710575
 0.10000000000, 17.26227858519, -0.00000000031, -1.00000000000, 104.00000000000, 0.00000330601, 0.00000000000, 0.00000330601, 30.48154031719, -0.01148064675, 0.00000000000, 0.00000330601, 15.78425028214, -0.00008715389
 0.11659144012, 17.26227858519, -0.00000000039, -0.93333333333, 105.00000000000, 0.00000064541, 0.00000000000, 0.00000064541, 30.48153825215, -0.01273404245, 0.00000000000, 0.00000064541, 15.78425028132, -0.00009851146
 0.13593563909, 17.26227858519, -0.00000000068, -0.86666666667, 106.00000000000, 0.00000380088, 0.00000000000, 0.00000380088, 30.48153571158, -0.01412427674, 0.00000000000, 0.00000380088, 15.78425028027, -0.00011134912
 0.15848931925, 17.26227858519, -0.00000000144, -0.80000000000, 107.00000000000, 0.00000643859, 0.00000000000, 0.00000643859, 30.48153258601, -0.01566628871, 0.00000000000, 0.00000643859, 15.78425027893, -0.00012585972
 0.18478497974, 17.26227858519, -0.00000000219, -0.73333333333, 108.00000000000, 0.00000689129, 0.00000000000, 0.00000689129, 30.48152874071, -0.01737664834, 0.00000000000, 0.00000689129, 15.78425027722, -0.00014226130
 0.21544346900, 17.26227858519, -0.00000000295, -0.66666666667, 109.00000000000, 0.00000470270, 0.00000000000, 0.00000470270, 30.48152400997, -0.01927373451, 0.00000000000, 0.00000470270, 15.78425027503, -0.00016080027
 0.25118864315, 17.26227858519, -0.00000000370, -0.60000000000, 110.00000000000, 0.00000091440, 0.00000000000, 0.00000091440, 30.48151818989, -0.02137793245, 0.00000000000, 0.00000091440, 15.78425027223, -0.00018175517
 0.29286445646, 17.26227858519, -0.00000000445, -0.53333333333, 111.00000000000, 0.00000486625, 0.00000000000, 0.00000486625, 30.48151102963, -0.02371185273, 0.00000000000, 0.00000486625, 15.78425026865, -0.00020544084
 0.34145488738, 17.26227858519, -0.00000001213, -0.46666666667, 112.00000000000, 0.00000868153, 0.00000000000, 0.00000868153, 30.48150222060, -0.02630057410, 0.00000000000, 0.00000868153, 15.78425026408, -0.00023221313
 0.39810717055, 17.26227858519, -0.00000001983, -0.40000000000, 113.00000000000, 0.00000963879, 0.00000000000, 0.00000963879, 30.48149138313, -0.02917191291, 0.00000000000, 0.00000963879, 15.78425025825, -0.00026247429
 0.46415888336, 17.26227858519, -0.00000002753, -0.33333333333, 114.00000000000, 0.00000695169, 0.00000000000, 0.00000695169, 30.48147805016, -0.03235672176, 0.00000000000, 0.00000695169, 15.78425025079, -0.00029667897
 0.54116952655, 17.26227858519, -0.00000003524, -0.26666666667, 115.00000000000, 0.00000157915, 0.00000000000, 0.00000157915, 30.48146164706, -0.03588922083, 0.00000000000, 0.00000157915, 15.78425024126, -0.00033534109
 0.63095734448, 17.26227858519, -0.00000004294, -0.20000000000, 116.00000000000, 0.00000626871, 0.00000000000, 0.00000626871, 30.48144146688, -0.03980736522, 0.00000000000, 0.00000626871, 15.78425022909, -0.00037904150
 0.73564225446, 17.26227858519, -0.00000009769, -0.13333333333, 117.00000000000, 0.00001200658, 0.00000000000, 0.00001200658, 30.48141663991, -0.04415325238, 0.00000000000, 0.00001200658, 15.78425021354, -0.00042843680
 0.85769589859, 17.26227858519, -0.00000017640, -0.06666666667, 118.00000000000, 0.00001396650, 0.00000000000, 0.00001396650, 30.48138609619, -0.04897357378, 0.00000000000, 0.00001396650, 15.78425019368, -0.00048426910
 1.00000000000, 17.26227858519, -0.00000025511, -0.00000000000, 119.00000000000, 0.00001076034, 0.00000000000, 0.00001076034, 30.48134851937, -0.05432011576, 0.00000000000, 0.00001076034, 15.78425016829, -0.00054737727
 1.16591440118, 17.26227858519, -0.00000033382, 0.06666666667, 120.00000000000, 0.00000315963, 0.00000000000, 0.00000315963, 30.48130229005, -0.06025031485, 0.00000000000, 0.00000315963, 15.78425013586, -0.00061870945
 1.35935639088, 17.26227858519, -0.00000041254, 0.13333333333, 121.00000000000, 0.00000803289, 0.00000000000, 0.00000803289, 30.48124541596, -0.06682787324, 0.00000000000, 0.00000803289, 15.78425009443, -0.00069933738
